index	genome	identifier	file	clip	scale	sum_stat	description
418	0	ENCFF564DYF	/home/drk/tillage/datasets/human/dnase/encode/ENCSR503HIB/summary/coverage.w5	32	2	mean	DNASE:cerebellar cortex male adult (78 years) and male adult (84 years)
419	0	ENCFF710LQM	/home/drk/tillage/datasets/human/dnase/encode/ENCSR504KZE/summary/coverage.w5	32	2	mean	DNASE:lung embryo (67 days)
420	0	ENCFF413EKZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR504WYA/summary/coverage.w5	32	2	mean	DNASE:transverse colon female adult (53 years)
421	0	ENCFF482UKP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR507GFJ/summary/coverage.w5	32	2	mean	DNASE:brain embryo (80 days)
422	0	ENCFF922XNR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR511GQA/summary/coverage.w5	32	2	mean	DNASE:stomach female embryo (108 days)
423	0	ENCFF622CII	/home/drk/tillage/datasets/human/dnase/encode/ENCSR512CWR/summary/coverage.w5	32	2	mean	DNASE:umbilical cord embryo (59 days) and male embryo (76 days)
424	0	ENCFF683HAF	/home/drk/tillage/datasets/human/dnase/encode/ENCSR514QHN/summary/coverage.w5	32	2	mean	DNASE:muscle of leg male embryo (105 days)
425	0	ENCFF109WQI	/home/drk/tillage/datasets/human/dnase/encode/ENCSR515EWI/summary/coverage.w5	32	2	mean	DNASE:Caki2
426	0	ENCFF644WCO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR517NHP/summary/coverage.w5	32	2	mean	DNASE:muscle of arm female embryo (105 days)
427	0	ENCFF910FZX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR518JGY/summary/coverage.w5	32	2	mean	DNASE:foreskin melanocyte male newborn
428	0	ENCFF450EHI	/home/drk/tillage/datasets/human/dnase/encode/ENCSR522FGG/summary/coverage.w5	32	2	mean	DNASE:stomach male embryo (108 days)
429	0	ENCFF381POQ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR522WLH/summary/coverage.w5	32	2	mean	DNASE:body of pancreas male adult (37 years)
430	0	ENCFF631XBY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR524DWS/summary/coverage.w5	32	2	mean	DNASE:renal cortex interstitium female embryo (120 days)
431	0	ENCFF095KFF	/home/drk/tillage/datasets/human/dnase/encode/ENCSR524OCB/summary/coverage.w5	32	2	mean	DNASE:body of pancreas female adult (51 year)
432	0	ENCFF824OUT	/home/drk/tillage/datasets/human/dnase/encode/ENCSR531HPD/summary/coverage.w5	32	2	mean	DNASE:large intestine male embryo (105 days)
433	0	ENCFF850IPE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR532CRI/summary/coverage.w5	32	2	mean	DNASE:limb embryo (58 days) and embryo (59 days)
434	0	ENCFF461COG	/home/drk/tillage/datasets/human/dnase/encode/ENCSR533VAF/summary/coverage.w5	32	2	mean	DNASE:heart female embryo (147 days)
435	0	ENCFF135BIN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR536NGW/summary/coverage.w5	32	2	mean	DNASE:heart male embryo (96 days)
436	0	ENCFF785TYR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR540PVZ/summary/coverage.w5	32	2	mean	DNASE:right renal pelvis male embryo (120 days)
437	0	ENCFF149IUC	/home/drk/tillage/datasets/human/dnase/encode/ENCSR541AVF/summary/coverage.w5	32	2	mean	DNASE:left lung female embryo (117 days)
438	0	ENCFF858RAV	/home/drk/tillage/datasets/human/dnase/encode/ENCSR541UPY/summary/coverage.w5	32	2	mean	DNASE:thymus female embryo (98 days)
439	0	ENCFF802LRO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR542KIX/summary/coverage.w5	32	2	mean	DNASE:ovary female adult (53 years)
440	0	ENCFF925SLC	/home/drk/tillage/datasets/human/dnase/encode/ENCSR543YPH/summary/coverage.w5	32	2	mean	DNASE:left kidney male embryo (115 days)
441	0	ENCFF527VFR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR544KDB/summary/coverage.w5	32	2	mean	DNASE:thymus male embryo (113 days)
442	0	ENCFF176WVA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR545KQR/summary/coverage.w5	32	2	mean	DNASE:placenta female embryo (105 days)
443	0	ENCFF746DZE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR548MMD/summary/coverage.w5	32	2	mean	DNASE:EH
444	0	ENCFF354FAY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR550UWM/summary/coverage.w5	32	2	mean	DNASE:renal cortex interstitium male embryo (97 days)
445	0	ENCFF933ZHA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR552RKI/summary/coverage.w5	32	2	mean	DNASE:placenta embryo (102 days)
446	0	ENCFF708XRO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR552XJI/summary/coverage.w5	32	2	mean	DNASE:placenta embryo (56 days) and embryo (59 days)
447	0	ENCFF407LCA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR554WUJ/summary/coverage.w5	32	2	mean	DNASE:renal pelvis female embryo (103 days)
448	0	ENCFF462ZLK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR555QAY/summary/coverage.w5	32	2	mean	DNASE:right lobe of liver female adult (53 years)
449	0	ENCFF660PED	/home/drk/tillage/datasets/human/dnase/encode/ENCSR555TFE/summary/coverage.w5	32	2	mean	DNASE:skin fibroblast male embryo (97 days)
450	0	ENCFF616AAF	/home/drk/tillage/datasets/human/dnase/encode/ENCSR559WMK/summary/coverage.w5	32	2	mean	DNASE:tongue male embryo (72 days)
451	0	ENCFF723EYP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR562ACY/summary/coverage.w5	32	2	mean	DNASE:skin fibroblast male embryo (97 days)
452	0	ENCFF775FBE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR562FNN/summary/coverage.w5	32	2	mean	DNASE:liver female embryo (101 day) and female embryo (113 days)
453	0	ENCFF658BNW	/home/drk/tillage/datasets/human/dnase/encode/ENCSR563XRP/summary/coverage.w5	32	2	mean	DNASE:large intestine female embryo (107 days)
454	0	ENCFF438MEL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR564JUY/summary/coverage.w5	32	2	mean	DNASE:hematopoietic multipotent progenitor cell treated with interleukin-3 for 6 days, kit ligand for 6 days, hydrocortisone succinate for 6 days, erythropoietin for 6 days
455	0	ENCFF819VID	/home/drk/tillage/datasets/human/dnase/encode/ENCSR564TUY/summary/coverage.w5	32	2	mean	DNASE:common myeloid progenitor, CD34-positive male
456	0	ENCFF389EEG	/home/drk/tillage/datasets/human/dnase/encode/ENCSR565EBN/summary/coverage.w5	32	2	mean	DNASE:small intestine female embryo (98 days)
457	0	ENCFF658FXQ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR569ATD/summary/coverage.w5	32	2	mean	DNASE:CD4-positive, alpha-beta T cell male adult (21 year)
458	0	ENCFF503ZTL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR572LDG/summary/coverage.w5	32	2	mean	DNASE:brain male embryo (101 day)
459	0	ENCFF124SMB	/home/drk/tillage/datasets/human/dnase/encode/ENCSR575VMI/summary/coverage.w5	32	2	mean	DNASE:placenta female embryo (101 day) and male embryo (105 days)
460	0	ENCFF069WLL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR580OAH/summary/coverage.w5	32	2	mean	DNASE:renal pelvis male embryo (91 day)
461	0	ENCFF830TGU	/home/drk/tillage/datasets/human/dnase/encode/ENCSR582IPV/summary/coverage.w5	32	2	mean	DNASE:lung embryo (80 days) and male embryo (76 days)
462	0	ENCFF460VUW	/home/drk/tillage/datasets/human/dnase/encode/ENCSR584LUZ/summary/coverage.w5	32	2	mean	DNASE:Ammon's horn male adult (84 years)
463	0	ENCFF596JMX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR585CGU/summary/coverage.w5	32	2	mean	DNASE:muscle of back female embryo (105 days)
464	0	ENCFF606ESZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR587HPR/summary/coverage.w5	32	2	mean	DNASE:lung male embryo (82 days)
465	0	ENCFF946AQO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR588JXI/summary/coverage.w5	32	2	mean	DNASE:left renal cortex interstitium male embryo (105 days)
466	0	ENCFF925UKW	/home/drk/tillage/datasets/human/dnase/encode/ENCSR593LTJ/summary/coverage.w5	32	2	mean	DNASE:trophoblast cell embryo (17 weeks) and embryo (18 weeks)
467	0	ENCFF548BBX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR594NOE/summary/coverage.w5	32	2	mean	DNASE:RPMI8226
468	0	ENCFF243OFZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR594OWA/summary/coverage.w5	32	2	mean	DNASE:small intestine male embryo (91 day)
469	0	ENCFF641HVS	/home/drk/tillage/datasets/human/dnase/encode/ENCSR595CSH/summary/coverage.w5	32	2	mean	DNASE:brain embryo (56 days) and male embryo (58 days)
470	0	ENCFF158QOY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR595HZQ/summary/coverage.w5	32	2	mean	DNASE:pancreas female adult (30 years)
471	0	ENCFF080JZX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR597NVK/summary/coverage.w5	32	2	mean	DNASE:adrenal gland female adult (53 years)
472	0	ENCFF322ALX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR600KUR/summary/coverage.w5	32	2	mean	DNASE:breast epithelium female adult (51 year)
473	0	ENCFF028YSP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR600RAA/summary/coverage.w5	32	2	mean	DNASE:left kidney male embryo (87 days)
474	0	ENCFF010FIA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR606UAR/summary/coverage.w5	32	2	mean	DNASE:renal pelvis female embryo (96 days)
475	0	ENCFF581JYZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR608AHQ/summary/coverage.w5	32	2	mean	DNASE:stomach male embryo (127 days)
476	0	ENCFF726GTU	/home/drk/tillage/datasets/human/dnase/encode/ENCSR609DDQ/summary/coverage.w5	32	2	mean	DNASE:CD8-positive, alpha-beta T cell female adult (34 years)
477	0	ENCFF599PVD	/home/drk/tillage/datasets/human/dnase/encode/ENCSR615WIN/summary/coverage.w5	32	2	mean	DNASE:spinal cord female embryo (89 days)
478	0	ENCFF174TXJ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR619BNL/summary/coverage.w5	32	2	mean	DNASE:muscle of arm male embryo (97 days)
479	0	ENCFF161NZJ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR619DRM/summary/coverage.w5	32	2	mean	DNASE:renal pelvis female embryo (105 days)
480	0	ENCFF442SRX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR620QNS/summary/coverage.w5	32	2	mean	DNASE:HAP-1
481	0	ENCFF909HEZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR620WAR/summary/coverage.w5	32	2	mean	DNASE:SJSA1
482	0	ENCFF113RRS	/home/drk/tillage/datasets/human/dnase/encode/ENCSR621ENC/summary/coverage.w5	32	2	mean	DNASE:retina embryo (74 days) and embryo (85 days)
483	0	ENCFF906KHN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR622CAH/summary/coverage.w5	32	2	mean	DNASE:muscle of leg male embryo (127 days)
484	0	ENCFF900LOG	/home/drk/tillage/datasets/human/dnase/encode/ENCSR622TWS/summary/coverage.w5	32	2	mean	DNASE:fibroblast of skin of abdomen male embryo (97 days)
485	0	ENCFF399ISP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR626RVD/summary/coverage.w5	32	2	mean	DNASE:bipolar neuron originated from GM23338 treated with 0.5 ug/mL doxycycline hyclate for 4 days
486	0	ENCFF138ZHG	/home/drk/tillage/datasets/human/dnase/encode/ENCSR627KFV/summary/coverage.w5	32	2	mean	DNASE:stomach female embryo (147 days)
487	0	ENCFF969AND	/home/drk/tillage/datasets/human/dnase/encode/ENCSR627NIF/summary/coverage.w5	32	2	mean	DNASE:lung male embryo (54 days) and male embryo (58 days)
488	0	ENCFF508ADO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR627UDJ/summary/coverage.w5	32	2	mean	DNASE:T-cell male adult (36 years)
489	0	ENCFF801DBL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR628IRM/summary/coverage.w5	32	2	mean	DNASE:T-cell male adult (21 year)
490	0	ENCFF401DZU	/home/drk/tillage/datasets/human/dnase/encode/ENCSR634YVQ/summary/coverage.w5	32	2	mean	DNASE:HK-2
491	0	ENCFF673ICX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR638HMQ/summary/coverage.w5	32	2	mean	DNASE:NCI-H460
492	0	ENCFF655RAK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR639XWF/summary/coverage.w5	32	2	mean	DNASE:left lung male embryo (96 days)
493	0	ENCFF005DPL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR639ZJI/summary/coverage.w5	32	2	mean	DNASE:common myeloid progenitor, CD34-positive male adult (23 years)
494	0	ENCFF766YIL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR641ZPF/summary/coverage.w5	32	2	mean	DNASE:stomach female adult (51 year)
495	0	ENCFF502EPK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR643GHI/summary/coverage.w5	32	2	mean	DNASE:CD4-positive, alpha-beta T cell female adult (33 years)
496	0	ENCFF740DGO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR645GJD/summary/coverage.w5	32	2	mean	DNASE:kidney female embryo (113 days)
497	0	ENCFF600WZF	/home/drk/tillage/datasets/human/dnase/encode/ENCSR648GDP/summary/coverage.w5	32	2	mean	DNASE:skin fibroblast male embryo (97 days)
498	0	ENCFF180IFD	/home/drk/tillage/datasets/human/dnase/encode/ENCSR648RAX/summary/coverage.w5	32	2	mean	DNASE:placenta female embryo (85 days)
499	0	ENCFF361UTR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR649KBB/summary/coverage.w5	32	2	mean	DNASE:brain male embryo (122 days)
500	0	ENCFF903LEE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR649PJN/summary/coverage.w5	32	2	mean	DNASE:muscle of arm male embryo (97 days)
501	0	ENCFF161UUJ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR656QYL/summary/coverage.w5	32	2	mean	DNASE:renal cortex interstitium female embryo (103 days)
502	0	ENCFF126DFR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR657DFR/summary/coverage.w5	32	2	mean	DNASE:thyroid gland female adult (51 year)
503	0	ENCFF889CMZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR662HMO/summary/coverage.w5	32	2	mean	DNASE:NAMALWA
504	0	ENCFF351UQV	/home/drk/tillage/datasets/human/dnase/encode/ENCSR664PKM/summary/coverage.w5	32	2	mean	DNASE:heart embryo (59 days) and female embryo (76 days)
505	0	ENCFF365LXQ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR666YVE/summary/coverage.w5	32	2	mean	DNASE:large intestine male embryo (105 days)
506	0	ENCFF260OFK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR670VQZ/summary/coverage.w5	32	2	mean	DNASE:skin fibroblast male embryo (97 days)
507	0	ENCFF307BRD	/home/drk/tillage/datasets/human/dnase/encode/ENCSR670ZSA/summary/coverage.w5	32	2	mean	DNASE:right kidney male embryo (96 days)
508	0	ENCFF722MXM	/home/drk/tillage/datasets/human/dnase/encode/ENCSR674JIL/summary/coverage.w5	32	2	mean	DNASE:CD14-positive monocyte male adult (37 years)
509	0	ENCFF422YYH	/home/drk/tillage/datasets/human/dnase/encode/ENCSR678ILN/summary/coverage.w5	32	2	mean	DNASE:ELF-1
510	0	ENCFF024WMP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR678PDD/summary/coverage.w5	32	2	mean	DNASE:spinal cord female embryo (113 days)
511	0	ENCFF090EZE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR679IFH/summary/coverage.w5	32	2	mean	DNASE:spleen embryo (112 days)
512	0	ENCFF010TXA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR680SDS/summary/coverage.w5	32	2	mean	DNASE:left lung female embryo (107 days)
513	0	ENCFF538SYZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR682PKY/summary/coverage.w5	32	2	mean	DNASE:thymus female embryo
514	0	ENCFF131RGB	/home/drk/tillage/datasets/human/dnase/encode/ENCSR683QJJ/summary/coverage.w5	32	2	mean	DNASE:CD4-positive, alpha-beta T cell male adult (21 year)
515	0	ENCFF827CLR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR683YLO/summary/coverage.w5	32	2	mean	DNASE:stomach female embryo (96 days)
516	0	ENCFF923JHL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR691MQJ/summary/coverage.w5	32	2	mean	DNASE:EL
517	0	ENCFF759CKK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR695AUY/summary/coverage.w5	32	2	mean	DNASE:CD14-positive monocyte female adult (34 years)
518	0	ENCFF290ZJP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR696TPW/summary/coverage.w5	32	2	mean	DNASE:thyroid gland female adult (53 years)
519	0	ENCFF815MQN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR696XSJ/summary/coverage.w5	32	2	mean	DNASE:adrenal gland female embryo (113 days)
520	0	ENCFF545YJA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR698CUE/summary/coverage.w5	32	2	mean	DNASE:muscle of back male embryo (96 days)
521	0	ENCFF332XCB	/home/drk/tillage/datasets/human/dnase/encode/ENCSR700ILE/summary/coverage.w5	32	2	mean	DNASE:SJCRH30
522	0	ENCFF985WGD	/home/drk/tillage/datasets/human/dnase/encode/ENCSR704HNG/summary/coverage.w5	32	2	mean	DNASE:natural killer cell male adult (21 year)
523	0	ENCFF702IWR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR705CNJ/summary/coverage.w5	32	2	mean	DNASE:heart male embryo (72 days) and male embryo (76 days)
524	0	ENCFF225GCE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR706IDL/summary/coverage.w5	32	2	mean	DNASE:midbrain male adult (78 years) and male adult (84 years)
525	0	ENCFF338CIA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR712PYJ/summary/coverage.w5	32	2	mean	DNASE:ovary female adult (30 years)
526	0	ENCFF918FRW	/home/drk/tillage/datasets/human/dnase/encode/ENCSR714DIF/summary/coverage.w5	32	2	mean	DNASE:mesendoderm originated from H1-hESC
527	0	ENCFF104JJN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR718AAB/summary/coverage.w5	32	2	mean	DNASE:natural killer cell male adult (37 years)
528	0	ENCFF125SYT	/home/drk/tillage/datasets/human/dnase/encode/ENCSR723JLG/summary/coverage.w5	32	2	mean	DNASE:natural killer cell female adult (34 years)
529	0	ENCFF380PKB	/home/drk/tillage/datasets/human/dnase/encode/ENCSR724CND/summary/coverage.w5	32	2	mean	DNASE:foreskin keratinocyte male newborn
530	0	ENCFF488GEQ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR726YMS/summary/coverage.w5	32	2	mean	DNASE:stomach female embryo
531	0	ENCFF285UPE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR728BAD/summary/coverage.w5	32	2	mean	DNASE:adrenal gland male embryo (108 days)
532	0	ENCFF037YBR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR729DRB/summary/coverage.w5	32	2	mean	DNASE:testis male embryo
533	0	ENCFF594UFP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR731QLJ/summary/coverage.w5	32	2	mean	DNASE:mesenchymal stem cell originated from H1-hESC
534	0	ENCFF264JCE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR733YNW/summary/coverage.w5	32	2	mean	DNASE:vagina female adult (51 year)
535	0	ENCFF158JPG	/home/drk/tillage/datasets/human/dnase/encode/ENCSR735BIM/summary/coverage.w5	32	2	mean	DNASE:common myeloid progenitor, CD34-positive male adult (43 years)
536	0	ENCFF062BSK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR746RDJ/summary/coverage.w5	32	2	mean	DNASE:heart right ventricle female embryo (101 day) and female embryo (103 days)
537	0	ENCFF572BDN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR746ZPP/summary/coverage.w5	32	2	mean	DNASE:L1-S8R
538	0	ENCFF162WFN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR749BWV/summary/coverage.w5	32	2	mean	DNASE:heart female embryo (116 days) and female embryo (98 days)
539	0	ENCFF747RHY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR752EPH/summary/coverage.w5	32	2	mean	DNASE:MCF 10A treated with 1 uM tamoxifen for 24 hours
540	0	ENCFF923TRG	/home/drk/tillage/datasets/human/dnase/encode/ENCSR752NTF/summary/coverage.w5	32	2	mean	DNASE:right renal pelvis male embryo (105 days)
541	0	ENCFF851IQY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR753QKD/summary/coverage.w5	32	2	mean	DNASE:muscle of arm female embryo (98 days)
542	0	ENCFF685WFL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR754LIN/summary/coverage.w5	32	2	mean	DNASE:H9 G1 phase genetically modified using stable transfection
543	0	ENCFF094FZF	/home/drk/tillage/datasets/human/dnase/encode/ENCSR754WNA/summary/coverage.w5	32	2	mean	DNASE:tibial nerve male adult (37 years)
544	0	ENCFF098CIC	/home/drk/tillage/datasets/human/dnase/encode/ENCSR757EPJ/summary/coverage.w5	32	2	mean	DNASE:kidney male embryo (85 days)
545	0	ENCFF645CDA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR759UNY/summary/coverage.w5	32	2	mean	DNASE:tongue female embryo (59 days) and female embryo (76 days)
546	0	ENCFF950KRY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR760QZM/summary/coverage.w5	32	2	mean	DNASE:transverse colon female adult (51 year)
547	0	ENCFF881JSN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR761ZFA/summary/coverage.w5	32	2	mean	DNASE:right renal pelvis male embryo (105 days)
548	0	ENCFF484MWV	/home/drk/tillage/datasets/human/dnase/encode/ENCSR762FCX/summary/coverage.w5	32	2	mean	DNASE:large intestine male embryo (91 day)
549	0	ENCFF712OII	/home/drk/tillage/datasets/human/dnase/encode/ENCSR765BSU/summary/coverage.w5	32	2	mean	DNASE:right kidney female embryo (117 days)
550	0	ENCFF268XHZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR768OLL/summary/coverage.w5	32	2	mean	DNASE:right kidney male embryo (91 day)
551	0	ENCFF375JUQ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR770DEN/summary/coverage.w5	32	2	mean	DNASE:skin fibroblast male embryo (97 days)
552	0	ENCFF328BAN	/home/drk/tillage/datasets/human/dnase/encode/ENCSR771DAX/summary/coverage.w5	32	2	mean	DNASE:globus pallidus male adult (78 years) and male adult (84 years)
553	0	ENCFF518IQW	/home/drk/tillage/datasets/human/dnase/encode/ENCSR774RCO/summary/coverage.w5	32	2	mean	DNASE:kidney female embryo (105 days)
554	0	ENCFF412KRU	/home/drk/tillage/datasets/human/dnase/encode/ENCSR777DXQ/summary/coverage.w5	32	2	mean	DNASE:right atrium auricular region female adult (53 years)
555	0	ENCFF721IYP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR777USE/summary/coverage.w5	32	2	mean	DNASE:thymus female embryo (147 days)
556	0	ENCFF017FGP	/home/drk/tillage/datasets/human/dnase/encode/ENCSR782SSS/summary/coverage.w5	32	2	mean	DNASE:stomach male adult (34 years)
557	0	ENCFF540MDC	/home/drk/tillage/datasets/human/dnase/encode/ENCSR782XFY/summary/coverage.w5	32	2	mean	DNASE:eye embryo (56 days) and male embryo (76 days)
558	0	ENCFF376RIO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR783OCW/summary/coverage.w5	32	2	mean	DNASE:esophagus squamous epithelium male adult (37 years)
559	0	ENCFF888PNL	/home/drk/tillage/datasets/human/dnase/encode/ENCSR785BDQ/summary/coverage.w5	32	2	mean	DNASE:glomerular visceral epithelial cell child (3 years)
560	0	ENCFF167DZY	/home/drk/tillage/datasets/human/dnase/encode/ENCSR786FWF/summary/coverage.w5	32	2	mean	DNASE:muscle of back male embryo (127 days)
561	0	ENCFF072UOA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR788SOI/summary/coverage.w5	32	2	mean	DNASE:spinal cord male embryo (96 days)
562	0	ENCFF222GDV	/home/drk/tillage/datasets/human/dnase/encode/ENCSR789VGQ/summary/coverage.w5	32	2	mean	DNASE:MCF 10A
563	0	ENCFF098CAJ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR790FIS/summary/coverage.w5	32	2	mean	DNASE:transverse colon male adult (54 years)
564	0	ENCFF419BLQ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR792ZXA/summary/coverage.w5	32	2	mean	DNASE:kidney embryo (59 days) and female embryo (59 days)
565	0	ENCFF117WXM	/home/drk/tillage/datasets/human/dnase/encode/ENCSR794OFW/summary/coverage.w5	32	2	mean	DNASE:H1-hESC
566	0	ENCFF112GQO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR796SJV/summary/coverage.w5	32	2	mean	DNASE:large intestine female embryo (98 days)
567	0	ENCFF691QJR	/home/drk/tillage/datasets/human/dnase/encode/ENCSR800QGE/summary/coverage.w5	32	2	mean	DNASE:large intestine female embryo (103 days)
568	0	ENCFF804AOO	/home/drk/tillage/datasets/human/dnase/encode/ENCSR802AJE/summary/coverage.w5	32	2	mean	DNASE:placenta male embryo (85 days)
569	0	ENCFF772ECZ	/home/drk/tillage/datasets/human/dnase/encode/ENCSR803VCR/summary/coverage.w5	32	2	mean	DNASE:left lung female embryo (91 day)
570	0	ENCFF751LRX	/home/drk/tillage/datasets/human/dnase/encode/ENCSR804RSI/summary/coverage.w5	32	2	mean	DNASE:heart embryo (80 days)
571	0	ENCFF130BQK	/home/drk/tillage/datasets/human/dnase/encode/ENCSR805XIF/summary/coverage.w5	32	2	mean	DNASE:femur female embryo (98 days)
572	0	ENCFF345ALB	/home/drk/tillage/datasets/human/dnase/encode/ENCSR809CEA/summary/coverage.w5	32	2	mean	DNASE:H4
573	0	ENCFF497YLT	/home/drk/tillage/datasets/human/dnase/encode/ENCSR809LCE/summary/coverage.w5	32	2	mean	DNASE:trophoblast cell embryo (23 weeks)
574	0	ENCFF258PIV	/home/drk/tillage/datasets/human/dnase/encode/ENCSR813CKU/summary/coverage.w5	32	2	mean	DNASE:urinary bladder male embryo (76 days)
575	0	ENCFF528SGI	/home/drk/tillage/datasets/human/dnase/encode/ENCSR814KRX/summary/coverage.w5	32	2	mean	DNASE:HT-29
576	0	ENCFF540ITV	/home/drk/tillage/datasets/human/dnase/encode/ENCSR818JGZ/summary/coverage.w5	32	2	mean	DNASE:limb embryo (53 days) and embryo (56 days)
577	0	ENCFF489DYU	/home/drk/tillage/datasets/human/dnase/encode/ENCSR820ICX/summary/coverage.w5	32	2	mean	DNASE:retina female embryo (89 days)
578	0	ENCFF867YFT	/home/drk/tillage/datasets/human/dnase/encode/ENCSR820WLP/summary/coverage.w5	32	2	mean	DNASE:dedifferentiated amniotic fluid mesenchymal stem cell
579	0	ENCFF427FTE	/home/drk/tillage/datasets/human/dnase/encode/ENCSR820WNB/summary/coverage.w5	32	2	mean	DNASE:upper lobe of left lung female adult (53 years)
580	0	ENCFF643ARA	/home/drk/tillage/datasets/human/dnase/encode/ENCSR820XRX/summary/coverage.w5	32	2	mean	DNASE:brain female embryo (105 days)
581	0	ENCFF924PVB	/home/drk/tillage/datasets/human/dnase/encode/ENCSR826ERZ/summary/coverage.w5	32	2	mean	DNASE:muscle of arm embryo (101 day)
